iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,2022-02-15,1919102.0,4746.0,5692.429,28872.0,34.0,28.857,11331.746,28.024,33.612,170.481,0.201,0.17,0.55,13065600.0,34458.0,78.565,0.207,35952.0,0.216,0.1583,6.3,tests performed,,,,,,957674.0,,,,,5655.0,260940.0,0.154,56.43,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-16,1923031.0,3929.0,5108.571,28887.0,15.0,26.286,11354.945,23.2,30.165,170.569,0.089,0.155,0.52,13097807.0,32207.0,78.758,0.194,34473.0,0.207,0.1482,6.7,tests performed,,,,,,957674.0,,,,,5655.0,260940.0,0.154,56.43,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-17,1926570.0,3539.0,4576.429,28907.0,20.0,23.286,11375.842,20.897,27.022,170.688,0.118,0.137,0.49,13132354.0,34547.0,78.966,0.208,33284.0,0.2,0.1375,7.3,tests performed,,,,,,957674.0,,,,,5655.0,260940.0,0.154,56.43,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-18,1929154.0,2584.0,4193.0,28931.0,24.0,22.857,11391.1,15.258,24.758,170.829,0.142,0.135,0.48,13160119.0,27765.0,79.133,0.167,32384.0,0.195,0.1295,7.7,tests performed,178443117.0,101441932.0,74109751.0,2891434.0,,957674.0,105.37,59.9,43.76,1.71,5655.0,260940.0,0.154,56.19,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-19,1931304.0,2150.0,3782.571,28944.0,13.0,21.857,11403.795,12.695,22.335,170.906,0.077,0.129,0.46,13184817.0,24698.0,79.282,0.149,31563.0,0.19,0.1198,8.3,tests performed,182357027.0,102503628.0,76750335.0,3103064.0,3913910.0,1379994.0,107.68,60.53,45.32,1.83,8148.0,375333.0,0.222,56.15,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-20,1933291.0,1987.0,3375.286,28965.0,21.0,20.857,11415.528,11.733,19.93,171.03,0.124,0.123,0.43,13210222.0,25405.0,79.434,0.153,30538.0,0.184,0.1105,9.0,tests performed,,,,,,1350267.0,,,,,7973.0,378785.0,0.224,56.15,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-21,1935242.0,1951.0,2983.714,28974.0,9.0,19.429,11427.048,11.52,17.618,171.083,0.053,0.115,0.39,13238319.0,28097.0,79.603,0.169,29597.0,0.178,0.1008,9.9,tests performed,,,,,,1320541.0,,,,,7797.0,382237.0,0.226,52.44,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-22,1936837.0,1595.0,2533.571,28990.0,16.0,16.857,11436.466,9.418,14.96,171.178,0.094,0.1,0.36,13261866.0,23547.0,79.745,0.142,28038.0,0.169,0.0904,11.1,tests performed,184605792.0,103358935.0,78019525.0,3227332.0,,1290814.0,109.0,61.03,46.07,1.91,7622.0,385689.0,0.228,35.76,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-23,1938135.0,1298.0,2157.714,28995.0,5.0,15.429,11444.13,7.664,12.741,171.207,0.03,0.091,0.35,13285140.0,23274.0,79.885,0.14,26762.0,0.161,0.0806,12.4,tests performed,,,,,,1757147.0,,,,,10375.0,808671.0,0.477,35.76,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-24,1939651.0,1516.0,1868.714,29005.0,10.0,14.0,11453.082,8.952,11.034,171.266,0.059,0.083,0.37,13312574.0,27434.0,80.05,0.165,25746.0,0.155,0.0726,13.8,tests performed,,,,,,2223479.0,,,,,13129.0,1231654.0,0.727,35.76,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-25,1941057.0,1406.0,1700.429,29016.0,11.0,12.143,11461.384,8.302,10.041,171.331,0.065,0.072,0.39,13338241.0,25667.0,80.204,0.154,25446.0,0.153,0.0668,15.0,tests performed,,,,,,2689812.0,,,,,15883.0,1654636.0,0.977,35.76,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-26,1941816.0,759.0,1501.714,29024.0,8.0,11.429,11465.866,4.482,8.867,171.378,0.047,0.067,0.38,13356546.0,18305.0,80.314,0.11,24533.0,0.148,0.0612,16.3,tests performed,,,,,,2733825.0,,,,,16142.0,1963224.0,1.159,35.76,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-27,1942680.0,864.0,1341.286,29033.0,9.0,9.714,11470.967,5.102,7.92,171.432,0.053,0.057,0.36,13378089.0,21543.0,80.444,0.13,23981.0,0.144,0.0559,17.9,tests performed,,,,,,3229884.0,,,,,19072.0,2382755.0,1.407,35.76,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-02-28,1943577.0,897.0,1190.714,29037.0,4.0,9.0,11476.264,5.297,7.031,171.455,0.024,0.053,0.34,13402694.0,24605.0,80.592,0.148,23482.0,0.141,0.0507,19.7,tests performed,209937805.0,122689831.0,83529389.0,3718585.0,,3725943.0,123.96,72.44,49.32,2.2,22001.0,2802285.0,1.655,35.67,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-01,1944376.0,799.0,1077.0,29045.0,8.0,7.857,11480.982,4.718,6.359,171.502,0.047,0.046,0.33,13426511.0,23817.0,80.735,0.143,23521.0,0.141,0.0458,21.8,tests performed,,,,,,3758404.0,,,,,22192.0,2824092.0,1.668,35.67,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-02,1945108.0,732.0,996.143,29053.0,8.0,8.286,11485.304,4.322,5.882,171.55,0.047,0.049,0.34,13449227.0,22716.0,80.872,0.137,23441.0,0.141,0.0425,23.5,tests performed,,,,,,3294805.0,,,,,19455.0,2426368.0,1.433,35.67,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-03,1945765.0,657.0,873.429,29058.0,5.0,7.571,11489.183,3.879,5.157,171.579,0.03,0.045,0.34,13471811.0,22584.0,81.007,0.136,22748.0,0.137,0.0384,26.0,tests performed,,,,,,2831207.0,,,,,16717.0,2028644.0,1.198,35.67,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-04,1946369.0,604.0,758.857,29064.0,6.0,6.857,11492.75,3.566,4.481,171.615,0.035,0.04,0.36,13490701.0,18890.0,81.121,0.114,21780.0,0.131,0.0348,28.7,tests performed,,,,,,2367609.0,,,,,13980.0,1630920.0,0.963,35.67,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-05,1946737.0,368.0,703.0,29077.0,13.0,7.571,11494.923,2.173,4.151,171.691,0.077,0.045,0.36,13508164.0,17463.0,81.226,0.105,21660.0,0.13,0.0325,30.8,tests performed,,,,,,1904010.0,,,,,11243.0,1233196.0,0.728,35.67,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-06,1947266.0,529.0,655.143,29085.0,8.0,7.429,11498.046,3.124,3.868,171.739,0.047,0.044,0.37,13528296.0,20132.0,81.347,0.121,21458.0,0.129,0.0305,32.8,tests performed,215798686.0,125316319.0,86332008.0,4150359.0,,1440412.0,127.42,74.0,50.98,2.45,8505.0,835472.0,0.493,35.62,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-07,1947702.0,436.0,589.286,29089.0,4.0,7.429,11500.621,2.574,3.48,171.762,0.024,0.044,0.35,13548305.0,20009.0,81.467,0.12,20802.0,0.125,0.0283,35.3,tests performed,217266600.0,125588721.0,87310746.0,4367133.0,1467914.0,1046971.0,128.29,74.16,51.55,2.58,6182.0,414127.0,0.245,35.61,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-08,1948148.0,446.0,538.857,29096.0,7.0,7.286,11503.254,2.634,3.182,171.804,0.041,0.043,0.34,13568269.0,19964.0,81.587,0.12,20251.0,0.122,0.0266,37.6,tests performed,217946936.0,125881775.0,87795353.0,4455367.0,680336.0,1004617.0,128.69,74.33,51.84,2.63,5932.0,393457.0,0.232,35.6,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-09,1948471.0,323.0,480.429,29097.0,1.0,6.286,11505.161,1.907,2.837,171.809,0.006,0.037,0.33,13584639.0,16370.0,81.686,0.098,19345.0,0.116,0.0248,40.3,tests performed,218480394.0,125957830.0,88169891.0,4538232.0,533458.0,941280.0,129.01,74.37,52.06,2.68,5558.0,341786.0,0.202,35.59,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-10,1948798.0,327.0,433.286,29100.0,3.0,6.0,11507.092,1.931,2.558,171.827,0.018,0.035,0.33,13601742.0,17103.0,81.789,0.103,18562.0,0.112,0.0233,42.8,tests performed,219085724.0,126034012.0,88604615.0,4632656.0,605330.0,888211.0,129.36,74.42,52.32,2.74,5245.0,290134.0,0.171,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-11,1949055.0,257.0,383.714,29105.0,5.0,5.857,11508.61,1.518,2.266,171.857,0.03,0.035,0.34,13615543.0,13801.0,81.872,0.083,17835.0,0.107,0.0215,46.5,tests performed,,,,,,797744.0,,,,,4710.0,234007.0,0.138,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-12,1949253.0,198.0,359.429,29108.0,3.0,4.429,11509.779,1.169,2.122,171.874,0.018,0.026,0.35,13626726.0,11183.0,81.939,0.067,16937.0,0.102,0.0212,47.1,tests performed,219772817.0,126123736.0,89081460.0,4753180.0,,707278.0,129.77,74.47,52.6,2.81,4176.0,177881.0,0.105,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-13,1949486.0,233.0,317.143,29111.0,3.0,3.714,11511.155,1.376,1.873,171.892,0.018,0.022,0.36,13639092.0,12366.0,82.013,0.074,15828.0,0.095,0.02,49.9,tests performed,220410542.0,126228916.0,89486205.0,4886043.0,637725.0,658837.0,130.15,74.53,52.84,2.89,3890.0,130371.0,0.077,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-14,1949725.0,239.0,289.0,29112.0,1.0,3.286,11512.566,1.411,1.706,171.898,0.006,0.019,0.35,13652759.0,13667.0,82.095,0.082,14922.0,0.09,0.0194,51.6,tests performed,221114648.0,126309868.0,89929734.0,5066251.0,704106.0,549721.0,130.56,74.58,53.1,2.99,3246.0,103021.0,0.061,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-15,1949942.0,217.0,256.286,29112.0,0.0,2.286,11513.847,1.281,1.513,171.898,0.0,0.013,0.35,,,,,12292.0,0.074,0.0208,48.0,tests performed,221917416.0,126413354.0,90412284.0,5283463.0,802768.0,567211.0,131.04,74.64,53.39,3.12,3349.0,75940.0,0.045,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-16,1950124.0,182.0,236.143,29112.0,0.0,2.143,11514.922,1.075,1.394,171.898,0.0,0.013,0.35,,,,,10176.0,0.061,0.0232,43.1,tests performed,222676046.0,126501599.0,90839883.0,5527515.0,758630.0,599379.0,131.48,74.7,53.64,3.26,3539.0,77681.0,0.046,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-17,1950357.0,233.0,222.714,29112.0,0.0,1.714,11516.298,1.376,1.315,171.898,0.0,0.01,0.36,,,,,7955.0,0.048,0.028,35.7,tests performed,,,,,,544889.0,,,,,3217.0,69876.0,0.041,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-18,1950465.0,108.0,201.429,29114.0,2.0,1.286,11516.935,0.638,1.189,171.91,0.012,0.008,0.32,,,,,6206.0,0.037,0.0325,30.8,tests performed,223123850.0,126544686.0,91030633.0,5742800.0,,527797.0,131.75,74.72,53.75,3.39,3116.0,66545.0,0.039,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-19,1950527.0,62.0,182.0,29114.0,0.0,0.857,11517.301,0.366,1.075,171.91,0.0,0.005,0.31,,,,,4831.0,0.029,0.0377,26.5,tests performed,223356815.0,126580112.0,91157926.0,5813046.0,232965.0,512000.0,131.89,74.74,53.83,3.43,3023.0,65197.0,0.038,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-20,1950609.0,82.0,160.429,29117.0,3.0,0.857,11517.786,0.484,0.947,171.928,0.018,0.005,0.32,,,,,3287.0,0.02,0.0488,20.5,tests performed,224397254.0,126684729.0,91743096.0,6163898.0,1040439.0,569530.0,132.5,74.8,54.17,3.64,3363.0,65116.0,0.038,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-21,1950725.0,116.0,142.857,29117.0,0.0,0.714,11518.471,0.685,0.844,171.928,0.0,0.004,0.35,13663658.0,10899.0,82.161,0.066,1557.0,0.009,0.0918,10.9,tests performed,225478918.0,126783997.0,92411384.0,6478975.0,1081664.0,623467.0,133.14,74.86,54.57,3.83,3681.0,67733.0,0.04,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-22,1950846.0,121.0,129.143,29117.0,0.0,0.714,11519.185,0.714,0.763,171.928,0.0,0.004,0.39,,,,,1911.0,0.011,0.0676,14.8,tests performed,226759273.0,126878960.0,93293436.0,6785006.0,1280355.0,691694.0,133.89,74.92,55.09,4.01,4084.0,66515.0,0.039,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-23,1950980.0,134.0,122.286,29118.0,1.0,0.857,11519.976,0.791,0.722,171.933,0.006,0.005,0.42,,,,,2266.0,0.014,0.054,18.5,tests performed,227857228.0,126968679.0,94010846.0,7076587.0,1097955.0,740169.0,134.54,74.97,55.51,4.18,4370.0,66726.0,0.039,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-24,1951072.0,92.0,102.143,29118.0,0.0,0.857,11520.52,0.543,0.603,171.933,0.0,0.005,0.41,13675769.0,12111.0,82.234,0.073,2620.0,0.016,0.039,25.7,tests performed,229224717.0,127058156.0,94960101.0,7405978.0,1367489.0,903538.0,135.35,75.02,56.07,4.37,5335.0,76430.0,0.045,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-25,1951174.0,102.0,101.286,29118.0,0.0,0.571,11521.122,0.602,0.598,171.933,0.0,0.003,0.42,,,,,2733.0,0.016,0.0371,27.0,tests performed,,,,,,911880.0,,,,,5384.0,75228.0,0.044,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-26,1951239.0,65.0,101.714,29118.0,0.0,0.571,11521.506,0.384,0.601,171.933,0.0,0.003,0.41,,,,,2846.0,0.017,0.0357,28.0,tests performed,229789298.0,127084404.0,95424031.0,7481144.0,,918926.0,135.68,75.04,56.35,4.42,5426.0,72042.0,0.043,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-27,1951282.0,43.0,96.143,29118.0,0.0,0.143,11521.76,0.254,0.568,171.933,0.0,0.001,0.39,,,,,2959.0,0.018,0.0325,30.8,tests performed,231420654.0,127169172.0,96671169.0,7780767.0,1631356.0,1003343.0,136.65,75.09,57.08,4.59,5924.0,69206.0,0.041,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-28,1951363.0,81.0,91.143,29119.0,1.0,0.286,11522.238,0.478,0.538,171.939,0.006,0.002,0.43,13685166.0,9397.0,82.29,0.057,3073.0,0.018,0.0297,33.7,tests performed,238459012.0,127365973.0,103130478.0,8164211.0,7038358.0,1854299.0,140.8,75.21,60.9,4.82,10949.0,83139.0,0.049,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-29,1951432.0,69.0,83.714,29120.0,1.0,0.429,11522.645,0.407,0.494,171.945,0.006,0.003,0.47,,,,,2761.0,0.017,0.0303,33.0,tests performed,243642749.0,127544055.0,107712737.0,8589152.0,5183737.0,2411925.0,143.86,75.31,63.6,5.07,14242.0,95014.0,0.056,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-30,1951504.0,72.0,74.857,29122.0,2.0,0.571,11523.07,0.425,0.442,171.957,0.012,0.003,0.51,,,,,2449.0,0.015,0.0306,32.7,tests performed,247802788.0,127756914.0,111178498.0,9072736.0,4160039.0,2849366.0,146.32,75.44,65.65,5.36,16825.0,112605.0,0.066,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-03-31,1951577.0,73.0,72.143,29122.0,0.0,0.571,11523.501,0.431,0.426,171.957,0.0,0.003,0.54,,,,,2137.0,0.013,0.0338,29.6,tests performed,248319472.0,127880118.0,111178498.0,9466421.0,516684.0,2727822.0,146.63,75.51,65.65,5.59,16107.0,117423.0,0.069,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-01,1951658.0,81.0,69.143,29122.0,0.0,0.571,11523.98,0.478,0.408,171.957,0.0,0.003,0.57,13692579.0,7413.0,82.335,0.045,2066.0,0.012,0.0335,29.9,tests performed,,,,,,2864382.0,,,,,16913.0,131678.0,0.078,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-02,1951714.0,56.0,67.857,29122.0,0.0,0.571,11524.31,0.331,0.401,171.957,0.0,0.003,0.56,,,,,2068.0,0.012,0.0328,30.5,tests performed,,,,,,3000942.0,,,,,17720.0,145933.0,0.086,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-03,1951770.0,56.0,69.714,29122.0,0.0,0.571,11524.641,0.331,0.412,171.957,0.0,0.003,0.54,,,,,2070.0,0.012,0.0337,29.7,tests performed,252034101.0,128218843.0,114051310.0,9972239.0,,2944778.0,148.82,75.71,67.34,5.89,17388.0,149953.0,0.089,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-04,1951831.0,61.0,66.857,29123.0,1.0,0.571,11525.001,0.36,0.395,171.963,0.006,0.003,0.52,13699666.0,7087.0,82.377,0.043,2071.0,0.012,0.0323,31.0,tests performed,,,,,,1989105.0,,,,,11745.0,128699.0,0.076,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-05,1951867.0,36.0,62.143,29123.0,0.0,0.429,11525.214,0.213,0.367,171.963,0.0,0.003,0.49,,,,,2128.0,0.013,0.0292,34.2,tests performed,252731398.0,128314883.0,114435222.0,10190416.0,,1298378.0,149.23,75.77,67.57,6.02,7667.0,110118.0,0.065,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-06,1951903.0,36.0,57.0,29123.0,0.0,0.143,11525.426,0.213,0.337,171.963,0.0,0.001,0.49,,,,,2184.0,0.013,0.0261,38.3,tests performed,253019744.0,128342990.0,114578397.0,10308325.0,288346.0,745279.0,149.4,75.78,67.66,6.09,4401.0,83725.0,0.049,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-07,1951947.0,44.0,52.857,29123.0,0.0,0.143,11525.686,0.26,0.312,171.963,0.0,0.001,0.53,13706410.0,6744.0,82.418,0.041,2241.0,0.013,0.0236,42.4,tests performed,253352758.0,128371194.0,114744661.0,10447226.0,333014.0,719041.0,149.6,75.8,67.75,6.17,4246.0,70154.0,0.041,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-08,1951995.0,48.0,48.143,29123.0,0.0,0.143,11525.97,0.283,0.284,171.963,0.0,0.001,0.57,,,,,2226.0,0.013,0.0216,46.2,tests performed,,,,,,562747.0,,,,,3323.0,55848.0,0.033,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-09,1952023.0,28.0,44.143,29123.0,0.0,0.143,11526.135,0.165,0.261,171.963,0.0,0.001,0.56,,,,,2138.0,0.013,0.0206,48.4,tests performed,253641057.0,128396731.0,114886026.0,10568900.0,,406452.0,149.77,75.81,67.84,6.24,2400.0,41542.0,0.025,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-10,1952065.0,42.0,42.143,29123.0,0.0,0.143,11526.383,0.248,0.249,171.963,0.0,0.001,0.59,13711654.0,5244.0,82.45,0.032,2050.0,0.012,0.0206,48.6,tests performed,,,,,,271478.0,,,,,1603.0,29682.0,0.018,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-11,1952109.0,44.0,39.714,29124.0,1.0,0.143,11526.643,0.26,0.235,171.969,0.006,0.001,0.59,,,,,1952.0,0.012,0.0203,49.2,tests performed,254227836.0,128456500.0,115146677.0,10835694.0,,263584.0,150.11,75.85,67.99,6.4,1556.0,27091.0,0.016,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-12,1952131.0,22.0,37.714,29124.0,0.0,0.143,11526.773,0.13,0.223,171.969,0.0,0.001,0.57,,,,,1870.0,0.011,0.0202,49.6,tests performed,,,,,,234614.0,,,,,1385.0,22857.0,0.013,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2022-04-13,1952162.0,31.0,37.0,29124.0,0.0,0.143,11526.956,0.183,0.218,171.969,0.0,0.001,0.62,,,,,1789.0,0.011,0.0207,48.4,tests performed,,,,,,214259.0,,,,,1265.0,21467.0,0.013,34.26,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
